,symbol,market,name,sector,industry,listingdate,settlemonth,representative,homepage,region,close,cap,volume,amount,shares_num,BPS,PER,PBR,EPS,DIV,DPS
2058,024850,KOSDAQ,피에스엠씨,전자부품 제조업,리드프레임,2001-01-18,03월,강대균,http://www.psmc.co.kr,경기도,1185,48079746810,169359,200613350,40573626,325,0.0,3.65,0,0.0,0
2059,319660,KOSDAQ,피에스케이,특수 목적용 기계 제조업,"드라이스트립, 드라이클리닝",2019-05-10,12월,이경일,http://www.pskinc.com,경기도,45100,665902402000,56390,2540306000,14765020,19776,8.62,2.28,5229,1.33,600
2060,031980,KOSDAQ,피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow",1997-01-07,12월,박경수,http://www.pskholding.com,경기도,12050,259826859750,23363,280023300,21562395,12142,5.29,0.99,2278,3.32,400
2061,002230,KOSDAQ,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",자동차부품,1991-01-04,12월,황재용,http://www.pstec.co.kr,서울특별시,4545,89396709435,4759,21603860,19669243,8063,12.59,0.56,361,3.3,150
2062,057880,KOSDAQ,피에이치씨,"섬유, 의복, 신발 및 가죽제품 소매업",의료기기,2003-12-29,12월,최인환,http://www.philosyshealthcare.co.kr,경기도,1740,206724832500,0,0,118807375,790,0.0,2.2,0,0.0,0
2063,043370,KOSDAQ,피에이치에이,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지",2001-12-13,12월,허승현,http://www.phauto.co.kr,대구광역시,8900,186900000000,10717,95584670,21000000,31445,4.86,0.28,1830,2.02,180
2064,239890,KOSDAQ,피엔에이치테크,기초 화학물질 제조업,OLED 소재,2021-02-16,12월,현서용,http://www.phtech.co.kr,경기도,25000,230165800000,42722,1049475800,9206632,2119,61.43,11.8,407,0.0,0
2065,347740,KOSDAQ,피엔케이피부임상연구센타,"그외 기타 전문, 과학 및 기술 서비스업",피부인체적용시험,2020-09-09,12월,"박진오, 이해광(각자대표)",http://www.pnkskin.com,서울특별시,16950,127169815800,7413,126233200,7502644,8512,17.21,1.99,985,0.88,150
2066,137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도,61200,1391761317600,280125,16992048800,22741198,8383,25.43,7.3,2407,0.25,150
2067,128660,KOSDAQ,피제이메탈,1차 비철금속 제조업,"탈산제, 조재제",2010-12-13,12월,원경연,,서울특별시,5310,131705889390,350510,1887175210,24803369,2364,7.18,2.25,740,2.82,150
2068,006140,KOSDAQ,피제이전자,의료용 기기 제조업,EMS Business(의료용기기제조외),1993-12-07,12월,이응구,http://www.pjems.co.kr,경기도,7810,117150000000,7384,57709050,15000000,7778,14.15,1.0,552,1.66,130
2069,376180,KOSDAQ,피코그램,그외 기타 제품 제조업,"정수기, 정수기 필터",2021-11-03,12월,최석림,http://www.picogram.com,인천광역시,19250,60292597750,20749,396400350,3132083,9195,16.42,2.09,1172,0.0,0
2070,304840,KOSDAQ,피플바이오,의료용품 및 기타 의약 관련제품 제조업,올리고머화 베타-아밀로이드 검사제품(알츠하이머병 진단),2020-10-19,12월,강성민,http://www.peoplebio.net/kr/index.php,경기도,10750,126341310000,14352,152107350,11752680,1436,0.0,7.49,0,0.0,0
2071,062970,KOSDAQ,피피아이,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",2019-12-26,12월,김진봉,http://www.ppitek.com,광주광역시,3410,31740910850,48957,166503685,9308185,383,0.0,8.9,0,0.0,0
2072,087600,KOSDAQ,픽셀플러스,전자부품 제조업,CMOS 이미지센서 및 칩셋,2015-06-12,12월,이서규,http://www.pixelplus.com,경기도,9530,77827297740,12843,121348790,8166558,13240,16.21,0.72,588,0.0,0
2073,161580,KOSDAQ,필옵틱스,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,12월,한기수,http://www.philoptics.com/,경기도,8320,182949370240,31183,260205810,21989107,4481,0.0,1.86,0,0.0,0
2074,347770,KOSDAQ,핌스,전자부품 제조업,OLED Metal Mask,2020-09-18,12월,김민용,http://pimskorea.com,인천광역시,20200,153016313000,57688,1164495650,7575065,7471,20.68,2.7,977,0.0,0
2075,163730,KOSDAQ,핑거,소프트웨어 개발 및 공급업,"스마트 금융 플랫폼, 핀테크 금융 솔루션",2021-01-29,12월,박민수,http://www.finger.co.kr,서울특별시,15250,141760065500,28136,428629450,9295742,4903,29.61,3.11,515,0.66,100
2076,332710,KOSDAQ,하나금융14호스팩,금융 지원 서비스업,기업인수합병,2019-11-01,12월,홍지헌,,서울특별시,2295,10120950000,0,0,4410000,0,0.0,0.0,0,0.0,0
2077,341160,KOSDAQ,하나금융15호스팩,금융 지원 서비스업,기업인수합병,2020-01-30,12월,김철우,,서울특별시,2315,10903650000,0,0,4710000,0,0.0,0.0,0,0.0,0
2078,343510,KOSDAQ,하나금융16호스팩,금융 지원 서비스업,기업인수합병,2020-07-23,12월,한규정,,서울특별시,2215,8882150000,10062,22148295,4010000,0,0.0,0.0,0,0.0,0
2079,363260,KOSDAQ,하나금융17호스팩,금융 지원 서비스업,기업인수합병,2021-02-10,12월,유범령,,서울특별시,2445,16650450000,164970,406298460,6810000,0,0.0,0.0,0,0.0,0
2080,388220,KOSDAQ,하나금융19호스팩,금융 지원 서비스업,기업인수목적,2021-10-07,12월,홍지헌,,서울특별시,2200,13882000000,9409,20655020,6310000,0,0.0,0.0,0,0.0,0
2081,400560,KOSDAQ,하나금융20호스팩,금융 지원 서비스업,금융지원 서비스업,2021-12-27,12월,박태한,,서울특별시,2345,7152250000,24974,58377125,3050000,0,0.0,0.0,0,0.0,0
2082,406760,KOSDAQ,하나금융21호스팩,금융 지원 서비스업,기업인수합병,2022-02-25,12월,이병찬,,서울특별시,2180,16153800000,6528,14245960,7410000,0,0.0,0.0,0,0.0,0
2083,418170,KOSDAQ,하나금융22호스팩,금융 지원 서비스업,기업인수합병,2022-05-26,12월,전재천,,서울특별시,2165,13011650000,103436,223455340,6010000,0,0.0,0.0,0,0.0,0
2084,086790,KOSPI,하나금융지주,기타 금융업,기타 금융,2005-12-12,12월,함영주,http://www.hanafn.com,서울특별시,49500,14647222062000,759235,37661593000,295903476,117363,4.19,0.42,11819,6.26,3100
2085,299030,KOSDAQ,하나기술,특수 목적용 기계 제조업,이차전지 양산 자동화 설비 제조,2020-11-25,12월,오태봉,http://www.hn-tech.co.kr,경기도,58200,434938494000,24692,1448305800,7473170,9454,0.0,6.16,0,0.0,0
2086,067310,KOSDAQ,하나마이크론,반도체 제조업,"반도체패키징,IOT",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도,19050,912911318700,462860,8822777950,47921854,5390,26.72,3.53,713,0.0,0
2087,372290,KOSDAQ,하나머스트7호스팩,금융 지원 서비스업,기업인수목적,2021-03-05,12월,곽제훈,,서울특별시,2205,9490320000,5375,11815030,4304000,0,0.0,0.0,0,0.0,0
2088,166090,KOSDAQ,하나머티리얼즈,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스",2017-04-28,12월,오경석,http://hanamts.com,충청남도,62200,1228616322800,60675,3792712600,19752674,13167,18.16,4.72,3425,0.96,600
2089,293480,KOSPI,하나제약,의약품 제조업,완제의약품,2018-10-02,12월,이윤하,http://www.hanaph.co.kr,경기도,20600,366122687600,52257,1066297400,17772946,14561,12.27,1.41,1679,2.48,510
2090,039130,KOSPI,하나투어,여행사 및 기타 여행보조 서비스업,"일반여행알선,컴퓨터프로그램 개발,보급,통신판매",2011-11-01,12월,"송미선, 육경건 (각자대표)",http://www.hanatour.com,서울특별시,75800,1056590223000,130465,9837199500,13939185,6225,0.0,12.18,0,0.0,0
2091,136480,KOSDAQ,하림,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011-05-02,12월,"김홍국, 정호석(각자대표)",,전라북도,3815,405190013130,8424452,32263607020,106209702,2803,30.28,1.36,126,0.79,30
2092,003380,KOSDAQ,하림지주,기타 금융업,지주사업,2017-06-30,12월,김홍국,http://www.harimholdings.co.kr,전라북도,10350,1159258177350,238099,2463291600,112005621,27945,2.51,0.37,4129,0.97,100
2093,365590,KOSDAQ,하이딥,반도체 제조업,기타 금융지원(SPAC),2020-12-21,12월,고범규,,경기도,1565,199935020955,107610,168577245,127754007,0,0.0,0.0,0,0.0,0
2094,149980,KOSDAQ,하이로닉,의료용 기기 제조업,피부미용 의료기기,2014-12-17,12월,박석광,http://www.hironic.com,경기도,9400,132577788000,259083,2442141550,14104020,4536,17.28,2.07,544,0.0,0
2095,013030,KOSDAQ,하이록코리아,1차 철강 제조업,관이음쇠,1989-12-15,12월,"문휴건, 문창환 각자대표이사",http://www.hy-lok.com,부산광역시,18600,253206115200,20715,384217100,13613232,26809,12.28,0.69,1515,2.69,500
2096,352820,KOSPI,하이브,오디오물 출판 및 원판 녹음업,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",2020-10-15,12월,박지원,http://hybecorp.com,서울특별시,228000,9428572236000,214345,48214283000,41353387,67998,62.9,3.35,3625,0.0,0
2097,126700,KOSDAQ,하이비젼시스템,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,2010-09-10,12월,최 두 원,http://www.hyvision.co.kr,경기도,19550,292118289600,132276,2568501050,14942112,12989,6.24,1.51,3134,0.77,150
2098,106080,KOSDAQ,하이소닉,전자부품 제조업,휴대폰 카메라용 Auto Focus Actuator,2010-02-09,12월,박광제,http://www.hysonic.com,경기도,5990,76877157500,0,0,12834250,806,0.0,7.43,0,0.0,0
2099,071090,KOSPI,하이스틸,1차 철강 제조업,"강관 제조,도매",2003-02-17,12월,엄정근,http://www.histeel.co.kr,충청남도,5630,112596847200,384628,2169075150,19999440,6894,9.77,0.82,576,0.71,40
2100,340120,KOSDAQ,하이제5호스팩,금융 지원 서비스업,기업인수합병,2019-12-23,12월,한성룡,,서울특별시,2045,10265900000,765,1560620,5020000,0,0.0,0.0,0,0.0,0
2101,377400,KOSDAQ,하이제6호스팩,금융 지원 서비스업,기업인수합병,2021-05-10,12월,정종석,,서울특별시,2180,11788350000,2393,5210585,5407500,0,0.0,0.0,0,0.0,0
2102,400840,KOSDAQ,하이제7호스팩,금융 지원 서비스업,기업인수합병,2021-12-20,12월,김동찬,,서울특별시,2180,11161600000,5619,12245865,5120000,0,0.0,0.0,0,0.0,0
2103,221840,KOSDAQ,하이즈항공,"항공기,우주선 및 부품 제조업",B787 날개구조물 등,2015-11-25,12월,하상헌,http://www.hizeaero.com,경상남도,5410,101170035010,339192,1810806560,18700561,3536,0.0,1.53,0,0.0,0
2104,106190,KOSDAQ,하이텍팜,기초 의약물질 및 생물학적 제제 제조업,주사제용 무균 원료의약품(Sterile Imipenem 외),2010-07-28,12월,김정수,http://www.htpharm.com,충청북도,11100,78685480200,6008,66451950,7088782,13244,0.0,0.84,0,0.45,50
2105,019490,KOSPI,하이트론,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",1998-11-04,12월,임정훈(단독대표),http://www.hitron.co.kr,경기도,2470,23739723280,0,0,9611224,2159,0.0,1.14,0,0.0,0
2106,000080,KOSPI,하이트진로,알코올음료 제조업,소주,2009-10-19,12월,김인규,http://www.hitejinro.com,서울특별시,36200,2538836718200,128129,4660845200,70133611,15657,35.11,2.31,1031,2.21,800
2107,000140,KOSPI,하이트진로홀딩스,기타 금융업,지주회사,1973-09-19,12월,김인규,http://www.hitejinroholdings.com,서울특별시,13700,317932680500,32609,445281250,23206765,23538,8.96,0.58,1529,3.28,450
2108,373200,KOSDAQ,하인크코리아,그외 기타 제품 제조업,모바일 IT응용제품 외,2021-02-26,12월,길상필,http://haainc.co.kr,서울특별시,14050,247940350000,647459,9184543500,17647000,1872,0.0,7.51,0,0.0,0
2109,066130,KOSDAQ,하츠,가정용 기기 제조업,"레인지후드, 빌트인 기기 등",2003-02-11,12월,김성식,http://www.haatz.com,경기도,8870,113536000000,16445,146161590,12800000,7800,13.32,1.14,666,1.13,100
2110,004590,KOSDAQ,한국가구,생활용품 도매업,소파,1993-06-03,12월,최훈학,http://www.koreafurniture.co.kr,서울특별시,6940,104100000000,92123,640514640,15000000,8612,4.76,0.81,1459,2.52,175
2111,036460,KOSPI,한국가스공사,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15,12월,채희봉,http://www.kogas.or.kr,대구광역시,43700,4034078100000,208057,9144901500,92313000,103337,3.94,0.42,11078,6.24,2728
2112,039340,KOSDAQ,한국경제TV,텔레비전 방송업,"광고수입, 협찬수입",2004-07-30,12월,조주현,http://www.wownet.co.kr,서울특별시,6230,143290000000,37283,228411380,23000000,7224,5.41,0.86,1152,3.21,200
2113,005430,KOSPI,한국공항,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",1976-12-28,12월,이승범,http://www.kas.co.kr,서울특별시,45850,145177376750,8458,389374450,3166355,94851,43.13,0.48,1063,0.0,0
2114,071050,KOSPI,한국금융지주,기타 금융업,금융지주회사,2003-07-21,12월,김남구,http://www.koreaholdings.com,서울특별시,71200,3967690630400,153796,10920120100,55725992,126688,2.36,0.56,30208,8.64,6150
2115,034950,KOSDAQ,한국기업평가,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",2002-02-07,12월,김기범,http://www.korearatings.com,서울특별시,78800,357792503200,2511,196867700,4540514,22458,15.79,3.51,4990,4.31,3397
2116,010040,KOSPI,한국내화,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",2000-10-16,12월,변성희,http://www.fskrc.co.kr,충청남도,3775,155028159050,43645,162963405,41067062,7164,20.74,0.53,182,0.93,35
2117,025540,KOSPI,한국단자,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16,12월,"이창원,이원준",http://www.ket.com,인천광역시,61500,640522500000,15384,946285300,10415000,81648,10.08,0.75,6100,1.14,700
2118,222980,KOSDAQ,한국맥널티,기타 식품 제조업,커피 및 의약품,2015-12-23,12월,이은정,http://www.mcnultykorea.co.kr,충청남도,8180,89221803980,2937171,24497942780,10907311,3503,44.95,2.34,182,0.37,30
2119,256840,KOSDAQ,한국비엔씨,기초 의약물질 및 생물학적 제제 제조업,필러 등 생체재료의료물질 개발,2016-12-28,12월,최완규,http://www.bnckorea.co.kr,대구광역시,10300,689547199000,1670941,17282975650,66946330,952,0.0,10.82,0,0.0,0
2120,004090,KOSPI,한국석유,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",1977-06-25,12월,"강승모,김득보(각자 대표이사)",http://www.koreapetroleum.com,서울특별시,15950,202471214000,245871,3944969500,12694120,12581,17.28,1.27,923,0.69,110
2121,025550,KOSDAQ,한국선재,1차 철강 제조업,철강선재류,1995-06-19,12월,이제훈(단독대표),http://www.ehansun.co.kr,부산광역시,5570,133174232860,119551,665357410,23909198,4452,11.01,1.25,506,0.0,0
2122,002200,KOSPI,한국수출포장,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",1974-06-28,12월,대표이사 회장 허용삼 대표이사 사장 허정훈(각자대표이사),http://www.keppack.co.kr,서울특별시,25300,101200000000,4953,124434950,4000000,68809,6.14,0.37,4120,2.77,700
2123,002960,KOSPI,한국쉘석유,석유 정제품 제조업,"윤활유,그리스 제조,도매",1988-08-10,12월,라머스 예룬 피터,http://www.shell.co.kr,부산광역시,251000,326300000000,716,179771000,1300000,84273,11.23,2.98,22343,7.57,19000
2124,017890,KOSDAQ,한국알콜,기타 화학제품 제조업,주정,1992-08-04,12월,"지용석, 김정수, 유정림(각자대표)",http://www.ka.co.kr,경기도,11900,257108544000,99086,1170146400,21605760,20389,5.34,0.58,2230,0.84,100
2125,000240,KOSPI,한국앤컴퍼니,기타 금융업,비금융지주회사,1968-12-27,12월,"조현범, 안종선(각자 대표이사)",http://www.hankook-technologygroup.com,경기도,14450,1371814218000,49188,713307450,94935240,39349,6.9,0.37,2094,4.15,600
2126,080720,KOSDAQ,한국유니온제약,의약품 제조업,"항생제, 순환기계, 근골격계, 소화기계류 완제의약품",2018-07-26,12월,백병하,http://www.ukp.co.kr/,강원도,8450,66786501600,16079,135098480,7903728,6925,0.0,1.22,0,0.0,0
2127,123890,KOSPI,한국자산신탁,신탁업 및 집합투자업,"부동산 신탁 서비스, REITs",2016-07-13,12월,김규철,http://www.kait.com,서울특별시,3890,482273455280,97581,378947035,123977752,6940,4.43,0.56,878,5.66,220
2128,015760,KOSPI,한국전력,전기업,"전력자원개발,발전,송전,전력용기자재확보",1989-08-10,12월,정승일,http://www.kepco.co.kr,전라남도,23300,14957762994100,1656444,39065149050,641964077,99334,0.0,0.23,0,0.0,0
2129,063570,KOSDAQ,한국전자금융,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",2006-07-14,12월,구자성,http://www.nicetcm.co.kr,서울특별시,6060,206935231680,86968,524837270,34147728,5444,19.8,1.11,306,1.82,110
2130,041460,KOSDAQ,한국전자인증,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010-11-19,12월,신홍식,http://www.crosscert.com,서울특별시,7400,140600000000,120823,891590120,19000000,2339,33.79,3.16,219,0.95,70
